rule,side_filter,target_c,trades,avg_entry_c,median_entry_minute,hit_rate,breakeven_hit_rate,avg_pnl_c,total_pnl_c,min_quartile_ev_c,quartile_ev_c,positive_weeks,weeks,min_week_ev_c,avg_early_low_c,avg_early_reclaim_c,avg_signed_btc_ret_1_5,avg_btc_range_1_5
low<=20_close50-70_green,YES,80,200,58.215,8.0,0.735,0.7276875,0.585,117.0,-1.7200000000000006,"2.82,-1.72,-0.26,1.50",5,10,-16.142857142857142,15.666999999999998,15.214,1.9846500000000742,119.65745000000054
low<=20_close50-70_green,YES,85,200,58.215,8.0,0.7,0.6848823529411765,1.285,257.0,-1.76,"3.22,-1.62,-1.76,5.30",6,10,-17.571428571428573,15.666999999999998,15.214,1.9846500000000742,119.65745000000054
low<=20_close50-70_green,YES,90,200,58.215,8.0,0.645,0.6468333333333334,-0.165,-33.0,-3.86,"3.22,-3.72,-3.86,3.70",6,10,-19.476190476190474,15.666999999999998,15.214,1.9846500000000742,119.65745000000054
low<=20_close50-70_green,YES,99,200,58.215,8.0,0.56,0.588030303030303,-2.775,-555.0,-8.22,"-0.56,-8.22,-4.40,2.08",3,10,-20.333333333333332,15.666999999999998,15.214,1.9846500000000742,119.65745000000054
low<=20_close50-70_green,NO,60,211,58.09478672985782,8.0,0.909952606635071,0.9682464454976304,-3.4976303317535558,-738.0000000000002,-5.471698113207549,"-0.94,-5.47,-4.54,-3.06",1,10,-8.285714285714283,15.20047393364929,14.065402843601897,-5.126066350710859,110.04540284360232
low<=20_close50-70_green,NO,70,211,58.09478672985782,8.0,0.7867298578199052,0.8299255247122547,-3.023696682464455,-638.0,-11.846153846153847,"-2.08,-1.89,-11.85,3.55",5,10,-15.6,15.20047393364929,14.065402843601897,-5.126066350710859,110.04540284360232
low<=20_close50-70_green,NO,80,211,58.09478672985782,8.0,0.7203791469194313,0.7261848341232228,-0.46445497630331806,-98.00000000000011,-11.461538461538462,"1.32,0.19,-11.46,7.89",6,10,-13.6,15.20047393364929,14.065402843601897,-5.126066350710859,110.04540284360232
low<=20_close50-70_green,NO,85,211,58.09478672985782,8.0,0.6777251184834123,0.6834680791747979,-0.48815165876777306,-103.00000000000011,-10.211538461538462,"3.40,-7.36,-10.21,12.04",6,10,-11.794117647058824,15.20047393364929,14.065402843601897,-5.126066350710859,110.04540284360232
low<=20_close50-70_green,NO,90,211,58.09478672985782,8.0,0.6492890995260664,0.6454976303317536,0.34123222748815113,71.99999999999989,-9.153846153846155,"5.28,-7.74,-9.15,12.79",7,10,-11.647058823529411,15.20047393364929,14.065402843601897,-5.126066350710859,110.04540284360232
low<=20_close50-70_green,NO,99,211,58.09478672985782,8.0,0.5971563981042654,0.5868160275743215,1.0236966824644549,215.99999999999997,-10.01923076923077,"4.09,-4.51,-10.02,14.32",6,10,-9.794117647058824,15.20047393364929,14.065402843601897,-5.126066350710859,110.04540284360232
