model,edge,cost_low,cost_high,target_c,discovery_trades,discovery_avg_pnl_c,discovery_profit_factor,discovery_win_rate,discovery_yes_share,validation_trades,validation_avg_pnl_c,validation_profit_factor,validation_win_rate,validation_yes_share
p_ensemble,0.06,0.6,0.9,99,103,-4.072815533980583,0.7861875637104995,0.7475728155339806,0.8349514563106796,300,-5.66,0.7145018915510719,0.7433333333333333,0.2733333333333333
p_ensemble,0.06,0.0,1.0,99,701,-5.105420827389444,0.7860968000286885,0.42653352353780316,0.7104136947218259,417,-6.0832134292565945,0.7224070385852793,0.6738609112709832,0.22062350119904076
p_hist_gb,0.049999999999999996,0.5,0.8,90,321,-4.0327102803738315,0.7859799950400926,0.7102803738317757,0.6822429906542056,358,-4.625698324022347,0.7420962466905466,0.7430167597765364,0.33519553072625696
p_ensemble,0.02,0.4,0.7,99,696,-5.640804597701149,0.7858039172895411,0.5344827586206896,0.6695402298850575,384,-2.0859375,0.9100858730425998,0.6328125,0.2838541666666667
p_hist_gb,0.11999999999999998,0.3,0.6,100,196,-5.862244897959184,0.7857142857142857,0.40816326530612246,0.7244897959183674,48,-3.7291666666666674,0.8560514676316847,0.5208333333333334,0.16666666666666666
p_hist_gb,0.06999999999999999,0.0,1.0,99,829,-5.093365500603136,0.7856421242873606,0.41857659831121835,0.6851628468033776,383,-6.742819843342037,0.7092761454463582,0.6449086161879896,0.24804177545691905
p_kalshi_signal,0.039999999999999994,0.4,0.7,99,526,-5.7091254752851714,0.7854693527646807,0.532319391634981,0.6197718631178707,303,-5.724422442244224,0.7750178351384656,0.594059405940594,0.3069306930693069
p_btc_signal,0.039999999999999994,0.4,0.7,90,564,-4.843971631205674,0.7850934119960669,0.6081560283687943,0.5957446808510638,375,-3.94,0.8060132606840412,0.6666666666666666,0.312
p_hist_gb,0.06999999999999999,0.3,0.6,90,515,-5.193203883495146,0.785051235684147,0.47766990291262135,0.6873786407766991,121,-2.929752066115703,0.8694771723122239,0.5867768595041323,0.1487603305785124
p_kalshi_signal,0.07999999999999999,0.3,0.6,100,365,-5.782191780821917,0.7850267379679144,0.41643835616438357,0.6547945205479452,86,-9.953488372093023,0.664576802507837,0.46511627906976744,0.19767441860465115
p_logit,0.03,0.5,0.8,99,473,-5.053911205073995,0.7847366051328231,0.6490486257928119,0.6553911205073996,406,-5.955665024630542,0.7473354231974921,0.6650246305418719,0.30295566502463056
p_hist_gb,0.06,0.3,0.6,100,588,-5.792517006802721,0.7843826164023676,0.4268707482993197,0.6785714285714286,149,0.23154362416107344,1.0096100278551532,0.5570469798657718,0.15436241610738255
p_kalshi_signal,0.039999999999999994,0.5,0.8,99,382,-5.096858638743456,0.7843376163048295,0.6387434554973822,0.6492146596858639,380,-4.573684210526316,0.7953849776312691,0.6789473684210526,0.37105263157894736
p_lightgbm,0.039999999999999994,0.4,0.7,99,573,-5.704188481675392,0.7843072557494968,0.5340314136125655,0.675392670157068,330,-1.8363636363636364,0.9207791358912347,0.6333333333333333,0.28484848484848485
p_xgboost,0.07999999999999999,0.4,0.7,90,161,-4.984472049689441,0.7843031850557721,0.5962732919254659,0.7329192546583851,163,-0.7822085889570553,0.9551214361140443,0.7300613496932515,0.26380368098159507
p_hist_gb,0.15999999999999998,0.0,1.0,100,102,-5.764705882352941,0.7841805835933199,0.3627450980392157,0.7352941176470589,37,-4.256756756756757,0.823331463825014,0.5945945945945946,0.24324324324324326
p_ensemble,0.06,0.4,0.7,90,259,-4.994208494208494,0.7841108236668614,0.5868725868725869,0.7065637065637066,225,-2.2333333333333334,0.8812758417011223,0.7022222222222222,0.21333333333333335
p_logit,0.07999999999999999,0.5,0.8,99,121,-5.045454545454546,0.7840848806366048,0.6446280991735537,0.7272727272727273,162,-3.228395061728395,0.8533576335342773,0.6851851851851852,0.16666666666666666
p_xgboost,0.07999999999999999,0.4,0.7,99,161,-5.767080745341615,0.7839441535776615,0.5341614906832298,0.7329192546583851,163,-3.9294478527607364,0.8358954650269024,0.6319018404907976,0.26380368098159507
p_btc_signal,0.06,0.3,0.6,99,527,-5.733396584440228,0.7839239103228806,0.44022770398481975,0.6394686907020873,194,-4.948453608247423,0.8143672048728609,0.5103092783505154,0.25257731958762886
p_kalshi_signal,0.11999999999999998,0.3,0.6,99,142,-5.823943661971831,0.78359283004056,0.4014084507042254,0.7394366197183099,29,-5.396551724137932,0.8013959390862944,0.5172413793103449,0.06896551724137931
p_logit,0.039999999999999994,0.5,0.8,100,360,-5.219444444444444,0.7833256457564576,0.6388888888888888,0.6666666666666666,351,-6.072649572649572,0.7477813276535321,0.6581196581196581,0.2678062678062678
p_lightgbm,0.07999999999999999,0.0,1.0,99,653,-5.212863705972435,0.7832772001757212,0.4165390505359878,0.6937212863705973,353,-4.88243626062323,0.7756881629465738,0.6685552407932012,0.24362606232294617
p_hist_gb,0.03,0.4,0.7,99,652,-5.726993865030675,0.7828627918471782,0.5322085889570553,0.661042944785276,367,-2.2057220708446867,0.9051330130083206,0.6294277929155313,0.3106267029972752
p_logit,0.02,0.4,0.7,100,723,-5.8070539419087135,0.7825794257010434,0.5338865836791148,0.6127247579529738,360,-6.238888888888889,0.7632674571805007,0.5805555555555556,0.2777777777777778
p_xgboost,0.06,0.4,0.7,90,297,-5.001683501683502,0.7824080855426981,0.5959595959595959,0.7003367003367004,246,-1.8617886178861789,0.8991522624683475,0.7113821138211383,0.2764227642276423
p_logit,0.11999999999999998,0.0,1.0,99,152,-5.381578947368421,0.7823310271420969,0.42105263157894735,0.7039473684210527,63,-5.76984126984127,0.7531409168081494,0.5714285714285714,0.15873015873015872
p_logit,0.03,0.4,0.7,100,618,-5.841423948220065,0.7821758281542267,0.5307443365695793,0.6326860841423948,321,-6.487538940809969,0.7556754854226551,0.5794392523364486,0.27414330218068533
p_logit,0.03,0.6,0.9,99,367,-3.9986376021798367,0.7820436655279964,0.7602179836512262,0.6757493188010899,393,-7.790076335877862,0.636918880455408,0.7201017811704835,0.3104325699745547
p_lightgbm,0.09,0.5,0.8,90,126,-4.595238095238095,0.7817976257772753,0.6746031746031746,0.7222222222222222,218,-1.7522935779816513,0.8879272407217251,0.7752293577981652,0.24770642201834864
p_residual_lightgbm,0.09999999999999999,0.4,0.7,90,133,-4.958646616541353,0.7815501821795297,0.6090225563909775,0.518796992481203,15,1.699999999999999,1.1024096385542168,0.7333333333333333,0.4666666666666667
p_kalshi_signal,0.09999999999999999,0.3,0.6,99,229,-5.8056768558951966,0.7813861711748746,0.4104803493449782,0.6855895196506551,58,-12.53448275862069,0.5978982300884956,0.4482758620689655,0.1206896551724138
p_xgboost,0.039999999999999994,0.4,0.7,90,458,-4.927947598253275,0.7812984496124031,0.6069868995633187,0.6812227074235808,331,-1.1314199395770395,0.9377027364218581,0.7129909365558912,0.29607250755287007
p_lightgbm,0.03,0.6,0.9,99,378,-3.835978835978836,0.7811816192560175,0.7751322751322751,0.7116402116402116,445,-6.156179775280899,0.6899790641090929,0.7415730337078652,0.39101123595505616
p_kalshi_signal,0.03,0.3,0.6,99,827,-5.860338573155985,0.7811716898069759,0.437726723095526,0.6082224909310762,197,-7.286802030456853,0.7378082191780821,0.48223350253807107,0.18781725888324874
p_btc_signal,0.09,0.4,0.7,99,241,-5.865145228215767,0.7805805650419124,0.5352697095435685,0.7385892116182573,256,-3.03515625,0.8706078268109908,0.625,0.25
p_lightgbm,0.09,0.0,1.0,90,546,-4.867765567765568,0.7802980830433237,0.44871794871794873,0.7051282051282052,286,-4.0979020979020975,0.7560620251847227,0.7027972027972028,0.2097902097902098
p_lightgbm,0.10999999999999999,0.4,0.7,99,136,-5.9411764705882355,0.7800762112139358,0.5147058823529411,0.7205882352941176,113,0.37610619469026535,1.0180390492359932,0.6637168141592921,0.20353982300884957
p_hist_gb,0.06,0.3,0.6,99,588,-5.88265306122449,0.7796183619508776,0.4302721088435374,0.6785714285714286,149,-0.3255033557046983,0.9864902506963789,0.5570469798657718,0.15436241610738255
p_btc_signal,0.10999999999999999,0.4,0.7,99,157,-5.926751592356688,0.7793716656787196,0.535031847133758,0.8089171974522293,212,-3.0235849056603774,0.8707270343853988,0.6273584905660378,0.25
p_logit,0.12999999999999998,0.0,1.0,100,114,-5.464912280701754,0.7789604399503282,0.41228070175438597,0.6666666666666666,41,-7.621951219512195,0.6985045827303425,0.5365853658536586,0.21951219512195122
p_hist_gb,0.10999999999999999,0.0,1.0,100,357,-5.651540616246498,0.7786530043554104,0.38935574229691877,0.711484593837535,158,-4.651898734177215,0.8010286951813752,0.620253164556962,0.20253164556962025
p_residual_lightgbm,0.10999999999999999,0.4,0.7,100,102,-5.921568627450981,0.7784705666605538,0.5392156862745098,0.5588235294117647,12,3.2499999999999987,1.1645569620253164,0.6666666666666666,0.3333333333333333
p_hist_gb,0.06,0.6,0.9,90,145,-2.7758620689655173,0.7777471010491441,0.7517241379310344,0.7448275862068966,302,-7.433774834437086,0.5305311585110832,0.6887417218543046,0.33112582781456956
p_residual_lightgbm,0.09,0.3,0.6,90,171,-5.435672514619883,0.7774452292589489,0.5146198830409356,0.49707602339181284,13,8.115384615384613,1.5582010582010581,0.6923076923076923,0.23076923076923078
p_ensemble,0.049999999999999996,0.3,0.6,100,530,-6.018867924528302,0.7774444483203684,0.4207547169811321,0.6943396226415094,136,-2.4044117647058822,0.9065447270648757,0.5441176470588235,0.11764705882352941
p_lightgbm,0.06,0.3,0.6,90,577,-5.390814558058925,0.7773602462243218,0.47660311958405543,0.6672443674176777,145,-2.244827586206897,0.8970913689535251,0.6,0.16551724137931034
p_lightgbm,0.06,0.3,0.6,100,577,-5.99740034662045,0.7773380947784962,0.42287694974003465,0.6672443674176777,145,-3.141379310344828,0.8784685165421559,0.5310344827586206,0.16551724137931034
p_hist_gb,0.049999999999999996,0.4,0.7,90,488,-5.079918032786885,0.777248629706173,0.5901639344262295,0.6557377049180327,288,-2.5555555555555554,0.8677804724692356,0.6909722222222222,0.2847222222222222
p_btc_signal,0.039999999999999994,0.3,0.6,100,705,-5.985106382978723,0.7770527316918525,0.43829787234042555,0.6085106382978723,237,-4.635021097046414,0.8278078219296183,0.5063291139240507,0.25738396624472576
p_hist_gb,0.10999999999999999,0.4,0.7,100,131,-6.148854961832061,0.7769007062733694,0.5038167938931297,0.6564885496183206,111,-2.725225225225225,0.8870214752567693,0.6126126126126126,0.22522522522522523
p_btc_signal,0.07999999999999999,0.3,0.6,100,390,-5.98974358974359,0.7767690764011659,0.43333333333333335,0.676923076923077,160,-4.75,0.822637106184364,0.5125,0.24375
p_kalshi_signal,0.039999999999999994,0.4,0.7,90,526,-5.178707224334601,0.7766755482680877,0.591254752851711,0.6197718631178707,303,-4.833333333333333,0.769587791063562,0.6633663366336634,0.3069306930693069
p_btc_signal,0.049999999999999996,0.3,0.6,99,611,-5.966448445171849,0.7763771316402895,0.4402618657937807,0.6170212765957447,214,-4.518691588785047,0.8296335447498239,0.514018691588785,0.24766355140186916
p_ensemble,0.049999999999999996,0.4,0.7,90,344,-5.159883720930233,0.7762793042601462,0.5872093023255814,0.7093023255813954,262,-1.7099236641221374,0.9081119885139985,0.7061068702290076,0.23282442748091603
p_hist_gb,0.07999999999999999,0.5,0.8,90,152,-4.631578947368421,0.776117029734457,0.6776315789473685,0.6973684210526315,222,-5.072072072072072,0.723680981595092,0.7387387387387387,0.2747747747747748
p_hist_gb,0.06,0.0,1.0,100,995,-5.331959798994975,0.7754607977991748,0.41608040201005025,0.6673366834170854,464,-5.969181034482758,0.7413598289241458,0.6487068965517241,0.2650862068965517
p_logit,0.039999999999999994,0.6,0.9,99,279,-4.224014336917563,0.7749880668257757,0.7526881720430108,0.6989247311827957,344,-7.290697674418604,0.6557073237696479,0.7238372093023255,0.27325581395348836
p_kalshi_signal,0.09,0.4,0.7,99,169,-6.079881656804734,0.7743741765480896,0.514792899408284,0.6449704142011834,133,-8.928571428571429,0.6726846747519294,0.5639097744360902,0.2857142857142857
p_residual_lightgbm,0.049999999999999996,0.3,0.6,100,446,-6.186098654708521,0.7743149284253579,0.452914798206278,0.5044843049327354,89,-9.331460674157304,0.6720631786771964,0.449438202247191,0.3146067415730337
p_residual_lightgbm,0.049999999999999996,0.0,1.0,99,1031,-4.789815712900097,0.7741118028332655,0.5761396702230844,0.5169738118331717,246,-4.576016260162602,0.7826162521242083,0.6382113821138211,0.3699186991869919
p_ensemble,0.10999999999999999,0.3,0.6,90,117,-5.670940170940171,0.7736267485499829,0.4358974358974359,0.8034188034188035,31,-2.564516129032258,0.8804511278195488,0.6129032258064516,0.0967741935483871
p_hist_gb,0.09,0.0,1.0,90,539,-5.052319109461967,0.7734103276697009,0.4452690166975881,0.6846011131725418,254,-5.24015748031496,0.7152027388466887,0.65748031496063,0.19291338582677164
p_btc_signal,0.06999999999999999,0.3,0.6,90,447,-5.423937360178971,0.773358261275999,0.48769574944071586,0.6510067114093959,174,-5.057471264367817,0.7866666666666666,0.5632183908045977,0.23563218390804597
p_residual_lightgbm,0.049999999999999996,0.6,0.9,99,419,-3.943914081145585,0.7729146626357015,0.7756563245823389,0.5202863961813843,146,-1.5273972602739727,0.9122910521140609,0.773972602739726,0.410958904109589
p_market_blend,0.03,0.0,1.0,90,265,-5.375849056603773,0.7728128089815967,0.4377358490566038,0.7660377358490567,156,-4.980769230769231,0.7171459774299236,0.717948717948718,0.15384615384615385
p_kalshi_signal,0.039999999999999994,0.6,0.9,99,306,-4.019607843137255,0.7726852707447791,0.7712418300653595,0.7026143790849673,388,-4.520618556701031,0.7547367685101027,0.7603092783505154,0.4175257731958763
p_residual_lightgbm,0.02,0.3,0.6,100,776,-6.185567010309279,0.7726680717042791,0.4497422680412371,0.520618556701031,194,-6.474226804123711,0.7650140318054256,0.4639175257731959,0.36082474226804123
p_residual_lightgbm,0.049999999999999996,0.4,0.7,99,461,-5.992407809110629,0.7726243878348903,0.5553145336225597,0.5054229934924078,142,-2.1690140845070425,0.904362676603012,0.6267605633802817,0.36619718309859156
p_kalshi_signal,0.03,0.5,0.8,90,487,-4.222792607802875,0.7724355427686179,0.7166324435318275,0.6242299794661191,416,-3.7283653846153846,0.7796405484123038,0.7572115384615384,0.38221153846153844
p_btc_signal,0.02,0.3,0.6,100,919,-6.168117519042437,0.7722899552091912,0.43743199129488575,0.5875952121871599,269,-3.2769516728624537,0.8751239552344525,0.516728624535316,0.27137546468401486
p_xgboost,0.09,0.3,0.6,90,196,-5.571428571428571,0.7719774483190646,0.4489795918367347,0.7602040816326531,53,1.7830188679245282,1.0955027791814047,0.6792452830188679,0.09433962264150944
p_dual_stack,0.039999999999999994,0.6,0.9,100,148,-4.337837837837838,0.7718144659676559,0.75,0.9864864864864865,392,-6.408163265306122,0.6847982934939457,0.7372448979591837,0.22704081632653061
p_lightgbm,0.049999999999999996,0.3,0.6,90,671,-5.55812220566319,0.7716655952490281,0.4798807749627422,0.6721311475409836,170,-0.788235294117648,0.9626532887402452,0.611764705882353,0.17058823529411765
p_kalshi_signal,0.10999999999999999,0.3,0.6,99,176,-6.181818181818182,0.7713565199117369,0.4034090909090909,0.7159090909090909,38,-7.421052631578948,0.739251040221914,0.5,0.10526315789473684
p_ensemble,0.039999999999999994,0.4,0.7,90,443,-5.292325056433409,0.7710337418819279,0.5869074492099323,0.6952595936794582,308,-2.6915584415584415,0.8611041300159169,0.6915584415584416,0.24025974025974026
p_kalshi_signal,0.03,0.0,1.0,100,1674,-5.164396654719234,0.7710038513903679,0.4659498207885305,0.6236559139784946,662,-6.377945619335347,0.7144557535589896,0.6510574018126888,0.3474320241691843
p_ensemble,0.07999999999999999,0.4,0.7,99,143,-6.199300699300699,0.7709598243121044,0.5174825174825175,0.7342657342657343,154,-2.246753246753247,0.9014806378132119,0.6363636363636364,0.19480519480519481
p_hist_gb,0.11999999999999998,0.3,0.6,99,196,-6.270408163265306,0.7707944796717643,0.40816326530612246,0.7244897959183674,48,-4.250000000000001,0.8359469240048251,0.5208333333333334,0.16666666666666666
p_residual_lightgbm,0.02,0.4,0.7,90,798,-5.1002506265664165,0.7707494296899203,0.6203007518796992,0.5200501253132832,280,-3.7785714285714285,0.8141087586752175,0.6678571428571428,0.4035714285714286
p_hist_gb,0.15999999999999998,0.0,1.0,99,102,-6.127450980392157,0.7706001101119472,0.3627450980392157,0.7352941176470589,37,-4.851351351351352,0.7986539540100953,0.5945945945945946,0.24324324324324326
p_residual_lightgbm,0.039999999999999994,0.0,1.0,99,1309,-4.761879297173416,0.7704404252890071,0.5729564553093965,0.5317035905271199,356,-4.978370786516854,0.7614573939728387,0.6320224719101124,0.3792134831460674
p_residual_lightgbm,0.10999999999999999,0.0,1.0,100,186,-5.456989247311828,0.7703360108609572,0.543010752688172,0.5698924731182796,20,-3.95,0.8238573021181717,0.65,0.25
p_xgboost,0.02,0.4,0.7,90,674,-5.240356083086054,0.770321238132397,0.6023738872403561,0.6379821958456974,396,-1.7247474747474747,0.907926664869237,0.702020202020202,0.3005050505050505
p_ensemble,0.06999999999999999,0.4,0.7,90,200,-5.47,0.7701439226809539,0.575,0.705,192,-3.78125,0.8083927157561361,0.6875,0.21875
p_residual_lightgbm,0.09,0.6,0.9,99,117,-3.9615384615384617,0.7699751861042183,0.7777777777777778,0.5982905982905983,23,-8.5,0.6192794547224927,0.6956521739130435,0.391304347826087
p_btc_signal,0.02,0.4,0.7,90,761,-5.235873850197109,0.7698616686400785,0.607095926412615,0.568988173455979,420,-3.7071428571428573,0.8165537555228277,0.669047619047619,0.34523809523809523
p_residual_lightgbm,0.06999999999999999,0.0,1.0,99,602,-5.011960132890366,0.7697619937884881,0.5730897009966778,0.5382059800664452,110,-5.534545454545454,0.7514594815268423,0.6454545454545455,0.3181818181818182
p_logit,0.09999999999999999,0.0,1.0,100,261,-5.655555555555555,0.7696509105663145,0.41379310344827586,0.7049808429118773,131,-5.522900763358779,0.762825766267825,0.6106870229007634,0.183206106870229
p_kalshi_signal,0.07999999999999999,0.3,0.6,99,365,-6.198630136986301,0.7695441813088872,0.41643835616438357,0.6547945205479452,86,-10.418604651162791,0.6489028213166145,0.46511627906976744,0.19767441860465115
p_ensemble,0.049999999999999996,0.3,0.6,90,530,-5.6415094339622645,0.7693790975703818,0.4716981132075472,0.6943396226415094,136,-1.2279411764705885,0.9425326909841707,0.6176470588235294,0.11764705882352941
p_kalshi_signal,0.03,0.6,0.9,99,424,-3.974056603773585,0.7689090036343688,0.7806603773584906,0.6768867924528302,433,-5.451501154734411,0.7145879934707696,0.7528868360277137,0.44110854503464203
p_kalshi_signal,0.03,0.3,0.6,90,827,-5.653567110036276,0.7683274285855858,0.4836759371221282,0.6082224909310762,197,-6.144670050761422,0.7455328988858524,0.5431472081218274,0.18781725888324874
p_ensemble,0.03,0.4,0.7,90,563,-5.380994671403197,0.7680854321365689,0.5879218472468917,0.6838365896980462,351,-2.0584045584045585,0.8915002252590479,0.698005698005698,0.2706552706552707
p_ensemble,0.049999999999999996,0.3,0.6,99,530,-6.252830188679245,0.7678784058275548,0.4226415094339623,0.6943396226415094,136,-2.948529411764706,0.8853958273792513,0.5441176470588235,0.11764705882352941
p_kalshi_signal,0.02,0.3,0.6,100,937,-6.324973319103522,0.7677430732452875,0.43223052294557096,0.5933831376734259,231,-7.2229437229437226,0.7414981795646448,0.47619047619047616,0.2077922077922078
p_xgboost,0.07999999999999999,0.0,1.0,100,434,-5.62004608294931,0.7676959122252276,0.4400921658986175,0.7350230414746544,304,-6.934210526315789,0.6993296248751961,0.6710526315789473,0.26973684210526316
p_ensemble,0.049999999999999996,0.0,1.0,100,901,-5.579245283018868,0.7674723038138631,0.41731409544950054,0.7069922308546059,501,-5.797205588822354,0.7401774851499321,0.6726546906187625,0.25948103792415167
p_lightgbm,0.06,0.3,0.6,99,577,-6.248700173310225,0.7671617694543106,0.4246100519930676,0.6672443674176777,145,-3.6724137931034484,0.8579242262540021,0.5310344827586206,0.16551724137931034
p_btc_signal,0.11999999999999998,0.4,0.7,100,124,-6.411290322580645,0.7670329670329671,0.5241935483870968,0.8467741935483871,196,-2.8520408163265305,0.8798624543305394,0.6224489795918368,0.24489795918367346
p_lightgbm,0.03,0.4,0.7,90,667,-5.398050974512744,0.7665726603779701,0.5907046476761619,0.6611694152923538,370,-1.5810810810810811,0.9160206718346253,0.6972972972972973,0.3027027027027027
p_hist_gb,0.049999999999999996,0.0,1.0,100,1222,-5.476595744680851,0.7661104024324182,0.4247135842880524,0.6505728314238952,548,-5.703284671532847,0.7467404604276904,0.6514598540145985,0.2864963503649635
p_residual_lightgbm,0.02,0.0,1.0,100,1962,-4.866870540265035,0.7659699619622761,0.5570846075433231,0.5412844036697247,594,-5.942087542087542,0.7295491464124806,0.6026936026936027,0.4107744107744108
p_logit,0.049999999999999996,0.5,0.8,99,283,-5.641342756183746,0.7653241217110098,0.6395759717314488,0.6855123674911661,309,-5.3964401294498385,0.7649587708788498,0.6731391585760518,0.2524271844660194
p_hist_gb,0.06,0.0,1.0,99,995,-5.549045226130653,0.7653157078188426,0.41809045226130653,0.6673366834170854,464,-5.7644396551724135,0.7424135905313134,0.6573275862068966,0.2650862068965517
p_btc_signal,0.039999999999999994,0.3,0.6,99,705,-6.282978723404256,0.765168986083499,0.4397163120567376,0.6085106382978723,237,-5.141350210970464,0.8089975703425033,0.5063291139240507,0.25738396624472576
p_residual_lightgbm,0.09999999999999999,0.5,0.8,99,106,-5.7924528301886795,0.7651109410864575,0.6226415094339622,0.5660377358490566,16,-15.0,0.5076923076923077,0.5625,0.4375
p_residual_lightgbm,0.07999999999999999,0.6,0.9,99,164,-4.0060975609756095,0.7651054701465856,0.7804878048780488,0.573170731707317,45,-2.588888888888889,0.8581862446743761,0.7555555555555555,0.4222222222222222
p_ensemble,0.07999999999999999,0.0,1.0,90,404,-5.350742574257425,0.7648588086846799,0.44801980198019803,0.7524752475247525,257,-6.363813229571984,0.6474835650393361,0.6770428015564203,0.16342412451361868
p_residual_lightgbm,0.049999999999999996,0.3,0.6,99,446,-6.417040358744394,0.7648025639972059,0.4551569506726457,0.5044843049327354,89,-9.780898876404494,0.6562685093780849,0.449438202247191,0.3146067415730337
p_residual_lightgbm,0.039999999999999994,0.3,0.6,100,542,-6.470479704797048,0.7647966198316622,0.4483394833948339,0.507380073800738,122,-7.950819672131147,0.7138643067846607,0.45901639344262296,0.3524590163934426
p_hist_gb,0.07999999999999999,0.0,1.0,90,659,-5.257207890743551,0.7647677892449756,0.44764795144157815,0.6858877086494689,322,-5.645962732919255,0.690579525146796,0.6677018633540373,0.2329192546583851
p_residual_lightgbm,0.07999999999999999,0.3,0.6,90,221,-5.839366515837104,0.764721969006381,0.5113122171945701,0.5067873303167421,26,-3.7307692307692317,0.8318890814558059,0.5384615384615384,0.15384615384615385
p_kalshi_signal,0.02,0.0,1.0,100,1962,-5.212844036697247,0.7646761063738731,0.46992864424057085,0.6085626911314985,749,-6.851401869158879,0.695250933838507,0.6381842456608812,0.35246995994659547
p_kalshi_signal,0.02,0.5,0.8,90,581,-4.353700516351119,0.7645443544633715,0.7177280550774526,0.6024096385542169,457,-3.948577680525164,0.7703760259591526,0.7527352297592997,0.3851203501094092
p_lightgbm,0.049999999999999996,0.3,0.6,100,671,-6.4225037257824145,0.7643472317156528,0.4232488822652757,0.6721311475409836,170,-1.729411764705883,0.9314045730284648,0.5411764705882353,0.17058823529411765
p_hist_gb,0.09999999999999999,0.3,0.6,80,305,-5.054098360655738,0.7640440838818308,0.5344262295081967,0.7049180327868853,78,-3.051282051282052,0.8388079918726719,0.6538461538461539,0.15384615384615385
p_residual_lightgbm,0.07999999999999999,0.3,0.6,100,221,-6.608597285067873,0.7639214418491878,0.45248868778280543,0.5067873303167421,26,-6.038461538461541,0.7718023255813954,0.46153846153846156,0.15384615384615385
p_market_blend,0.02,0.0,1.0,90,598,-5.145652173913043,0.7637688280182409,0.44481605351170567,0.717391304347826,374,-6.601871657754011,0.6248765591528539,0.6577540106951871,0.2192513368983957
p_residual_lightgbm,0.03,0.0,1.0,100,1633,-4.932088181261482,0.763520199187863,0.5664421310471525,0.5358236374770361,468,-4.7675213675213675,0.774227169238553,0.6217948717948718,0.405982905982906
p_hist_gb,0.10999999999999999,0.0,1.0,99,357,-6.040896358543417,0.763403583065463,0.38935574229691877,0.711484593837535,158,-3.392405063291139,0.8450195171317045,0.6392405063291139,0.20253164556962025
p_btc_signal,0.09999999999999999,0.3,0.6,100,265,-6.40188679245283,0.7626442812172088,0.43018867924528303,0.7132075471698113,133,-4.612781954887218,0.8256111426947129,0.518796992481203,0.21052631578947367
p_ensemble,0.09,0.4,0.7,100,102,-6.5588235294117645,0.7625975869410929,0.5098039215686274,0.7549019607843137,116,0.09482758620689655,1.004425668879501,0.6637931034482759,0.19827586206896552
p_logit,0.02,0.4,0.7,99,723,-6.340940525587828,0.7625903006136557,0.5338865836791148,0.6127247579529738,360,-5.9944444444444445,0.7676071505492139,0.5888888888888889,0.2777777777777778
p_logit,0.03,0.4,0.7,99,618,-6.372168284789644,0.7623846014602064,0.5307443365695793,0.6326860841423948,321,-6.141744548286605,0.763097813025715,0.5887850467289719,0.27414330218068533
p_lightgbm,0.11999999999999998,0.0,1.0,90,276,-5.568115942028985,0.7623554153522607,0.43478260869565216,0.782608695652174,125,-5.02,0.7298170075349839,0.704,0.2
p_kalshi_signal,0.09,0.3,0.6,100,292,-6.469178082191781,0.762315193457062,0.4075342465753425,0.6712328767123288,72,-10.73611111111111,0.6433679354094579,0.4583333333333333,0.16666666666666666
p_logit,0.12999999999999998,0.0,1.0,99,114,-5.87719298245614,0.7622849033173674,0.41228070175438597,0.6666666666666666,41,-5.7439024390243905,0.7569659442724458,0.5609756097560976,0.21951219512195122
p_dual_stack,0.02,0.5,0.8,100,419,-5.693317422434368,0.7621872196191806,0.6467780429594272,0.8210023866348448,510,-5.180392156862745,0.7746214544679036,0.6725490196078432,0.2784313725490196
p_logit,0.06,0.6,0.9,99,150,-5.006666666666667,0.7616629641383688,0.72,0.7533333333333333,244,-6.35655737704918,0.6955241460541813,0.7295081967213115,0.20491803278688525
p_logit,0.09999999999999999,0.4,0.7,100,114,-6.359649122807017,0.7616307742890022,0.5175438596491229,0.6666666666666666,86,-4.104651162790698,0.831704410011919,0.5930232558139535,0.1744186046511628
p_residual_lightgbm,0.07999999999999999,0.3,0.6,99,221,-6.613122171945701,0.7615823817292007,0.45701357466063347,0.5067873303167421,26,-6.500000000000002,0.7543604651162791,0.46153846153846156,0.15384615384615385
p_xgboost,0.03,0.0,1.0,100,1532,-5.227023498694517,0.7612526795643528,0.47127937336814624,0.6364229765013055,708,-5.583615819209039,0.740831552309649,0.673728813559322,0.3403954802259887
p_kalshi_signal,0.07999999999999999,0.4,0.7,100,217,-6.629032258064516,0.7610663566148991,0.5069124423963134,0.6221198156682027,162,-8.74074074074074,0.6843161297514212,0.5617283950617284,0.30246913580246915
p_hist_gb,0.12999999999999998,0.3,0.6,100,160,-6.60625,0.760751471253961,0.4,0.70625,36,-6.222222222222222,0.7757757757757757,0.5,0.16666666666666666
p_residual_lightgbm,0.06,0.3,0.6,100,368,-6.605978260869565,0.7607401210570346,0.4483695652173913,0.5108695652173914,59,-4.161016949152542,0.8372555518727213,0.5084745762711864,0.3050847457627119
p_lightgbm,0.09,0.3,0.6,80,363,-5.136363636363637,0.7606700468519351,0.5344352617079889,0.6859504132231405,88,-4.295454545454546,0.7713248638838476,0.6590909090909091,0.13636363636363635
p_btc_signal,0.07999999999999999,0.3,0.6,99,390,-6.423076923076923,0.7606192364661475,0.43333333333333335,0.676923076923077,160,-5.2625,0.8035005834305717,0.5125,0.24375
