rule,side,target_c,trades,avg_entry_c,median_entry_minute,hit_rate,breakeven_hit_rate,avg_pnl_c,min_quartile_ev_c,quartile_ev_c,positive_weeks,weeks,min_week_ev_c,avg_signed_btc_ret_window,avg_signed_dist_ema21_15m,avg_signed_ema21_slope_15m,avg_early_low_c
m5_low0-20_close45-65_green,YES,85,207,52.65217391304348,7.0,0.6183574879227053,0.6194373401534526,-0.09178743961352658,-5.769230769230769,"-0.12,-5.77,0.69,4.85",7,10,-15.608695652173912,-3.306859903381451,-72.64066894623765,-16.052560744881923,15.84975845410628
m5_low0-20_close50-70_green,NO,65,211,58.09478672985782,8.0,0.8767772511848341,0.8937659496901204,-1.104265402843603,-2.6153846153846163,"0.09,-2.26,-2.62,0.34",3,10,-3.9999999999999973,-5.126066350710859,-52.34803711820846,-10.429049527826244,15.20047393364929
m5_low0-20_close50-70_green,NO,70,211,58.09478672985782,8.0,0.7867298578199052,0.8299255247122547,-3.023696682464455,-11.846153846153847,"-2.08,-1.89,-11.85,3.55",5,10,-15.6,-5.126066350710859,-52.34803711820846,-10.429049527826244,15.20047393364929
m5_low0-20_close50-70_green,NO,75,211,58.09478672985782,8.0,0.7488151658767772,0.7745971563981043,-1.9336492890995267,-11.461538461538462,"-0.94,-2.08,-11.46,6.57",4,10,-16.35,-5.126066350710859,-52.34803711820846,-10.429049527826244,15.20047393364929
m5_low0-20_close50-70_green,NO,80,211,58.09478672985782,8.0,0.7203791469194313,0.7261848341232228,-0.46445497630331806,-11.461538461538462,"1.32,0.19,-11.46,7.89",6,10,-13.6,-5.126066350710859,-52.34803711820846,-10.429049527826244,15.20047393364929
m5_low0-20_close50-70_green,NO,85,211,58.09478672985782,8.0,0.6777251184834123,0.6834680791747979,-0.48815165876777306,-10.211538461538462,"3.40,-7.36,-10.21,12.04",6,10,-11.794117647058824,-5.126066350710859,-52.34803711820846,-10.429049527826244,15.20047393364929
m5_low0-20_close50-70_green,YES,65,200,58.215,8.0,0.885,0.8956153846153847,-0.69,-2.1,"-0.78,0.78,-0.66,-2.10",4,10,-5.428571428571429,1.9846500000000742,-64.54352446977529,-14.882447899501022,15.666999999999998
m5_low0-20_close50-70_green,YES,70,200,58.215,8.0,0.825,0.8316428571428572,-0.465,-3.26,"2.22,-0.32,-3.26,-0.50",5,10,-11.380952380952381,1.9846500000000742,-64.54352446977529,-14.882447899501022,15.666999999999998
m5_low0-20_close50-70_green,YES,75,200,58.215,8.0,0.76,0.7762,-1.215,-3.86,"0.52,-0.72,-3.86,-0.80",5,10,-11.619047619047619,1.9846500000000742,-64.54352446977529,-14.882447899501022,15.666999999999998
m5_low0-20_close50-70_green,YES,80,200,58.215,8.0,0.735,0.7276875,0.585,-1.7200000000000006,"2.82,-1.72,-0.26,1.50",5,10,-16.142857142857142,1.9846500000000742,-64.54352446977529,-14.882447899501022,15.666999999999998
m5_low0-20_close50-70_green,YES,85,200,58.215,8.0,0.7,0.6848823529411765,1.285,-1.76,"3.22,-1.62,-1.76,5.30",6,10,-17.571428571428573,1.9846500000000742,-64.54352446977529,-14.882447899501022,15.666999999999998
m5_low15-25_close35-55_green,NO,65,385,43.02077922077922,7.0,0.6207792207792208,0.6618581418581418,-2.67012987012987,-5.762886597938144,"-5.76,2.02,-3.48,-3.43",5,10,-17.22222222222222,-13.882623376623332,-46.55652489442854,-6.706872986803019,20.244155844155845
m5_low15-25_close35-55_green,NO,70,385,43.02077922077922,7.0,0.6077922077922078,0.614582560296846,-0.47532467532467537,-2.8247422680412373,"-2.82,2.54,-0.46,-1.14",6,10,-15.13888888888889,-13.882623376623332,-46.55652489442854,-6.706872986803019,20.244155844155845
m5_low15-25_close35-55_green,NO,75,385,43.02077922077922,7.0,0.5662337662337662,0.5736103896103896,-0.5532467532467532,-2.2061855670103094,"-2.21,1.86,-0.56,-1.29",5,10,-15.13888888888889,-13.882623376623332,-46.55652489442854,-6.706872986803019,20.244155844155845
m5_low15-25_close35-55_green,NO,80,385,43.02077922077922,7.0,0.522077922077922,0.5377597402597403,-1.2545454545454546,-2.7500000000000004,"-1.90,2.33,-2.75,-2.70",5,10,-13.194444444444445,-13.882623376623332,-46.55652489442854,-6.706872986803019,20.244155844155845
m5_low15-25_close35-55_green,NO,85,385,43.02077922077922,7.0,0.4909090909090909,0.5061268143621085,-1.2935064935064937,-3.649484536082474,"-3.65,0.72,-1.14,-1.08",4,10,-13.61111111111111,-13.882623376623332,-46.55652489442854,-6.706872986803019,20.244155844155845
m5_low15-25_close35-55_green,YES,65,391,43.57289002557545,7.0,0.680306905370844,0.6703521542396222,0.6470588235294118,-3.0306122448979593,"-3.03,2.57,1.72,1.34",5,10,-6.868421052631579,-11.997800511508707,-15.58105895087589,0.6673842187119311,20.92838874680307
m5_low15-25_close35-55_green,YES,70,391,43.57289002557545,7.0,0.6521739130434783,0.6224698575082207,2.079283887468031,-1.2448979591836735,"-1.24,3.95,1.57,4.04",8,10,-3.973684210526316,-11.997800511508707,-15.58105895087589,0.6673842187119311,20.92838874680307
m5_low15-25_close35-55_green,YES,75,391,43.57289002557545,7.0,0.618925831202046,0.5809718670076727,2.846547314578005,-1.1938775510204083,"-1.19,5.02,3.22,4.35",8,10,-8.973684210526315,-11.997800511508707,-15.58105895087589,0.6673842187119311,20.92838874680307
m5_low15-25_close35-55_green,YES,80,391,43.57289002557545,7.0,0.5831202046035806,0.5446611253196931,3.0767263427109977,0.8979591836734694,"0.90,3.34,3.84,4.24",8,10,-6.605263157894737,-11.997800511508707,-15.58105895087589,0.6673842187119311,20.92838874680307
